numero_de_cliente	cantidad_votos	detalle_modelos
926993060	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927010857	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927014793	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927070583	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927117765	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927179388	4	V3_1s + V3_2q + V3_3q + V3_4m
927273974	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927448706	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927471097	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927500491	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
927802627	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
928036427	3	V3_1s + V3_2q + V3_4q
928094190	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
928242226	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
928297581	3	V3_1s + V3_2q + V3_4m
929164825	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
929171469	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
929502922	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
929836048	3	V3_3q + V3_4m + V3_4q
929908610	3	V3_1s + V3_2q + V3_4q
930050968	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
930063726	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
930196818	4	V3_1s + V3_2q + V3_4m + V3_4q
930333923	3	V3_1s + V3_2q + V3_4q
930350328	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
930432079	4	V3_1s + V3_2q + V3_3q + V3_4m
930462566	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
930473283	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
930657357	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
930759381	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
930982832	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
931057726	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
931096522	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
931386992	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
931434977	4	V3_1s + V3_2q + V3_3q + V3_4m
931487778	4	V3_1s + V3_2q + V3_3q + V3_4m
931725371	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
931786558	4	V3_1s + V3_2q + V3_4m + V3_4q
931820537	4	V3_1s + V3_3q + V3_4m + V3_4q
931825934	4	V3_1s + V3_2q + V3_3q + V3_4m
931841400	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932024885	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932068343	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932070606	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932144484	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932410957	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932510215	4	V3_2q + V3_3q + V3_4m + V3_4q
932545800	4	V3_2q + V3_3q + V3_4m + V3_4q
932579421	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932712513	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932779900	3	V3_1s + V3_2q + V3_4q
932798055	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932831531	4	V3_1s + V3_2q + V3_3q + V3_4m
932844289	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932899789	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
932906792	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933043888	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933202437	4	V3_1s + V3_2q + V3_3q + V3_4m
933282728	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933293086	3	V3_1s + V3_2q + V3_4q
933313505	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933379210	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933509167	4	V3_1s + V3_2q + V3_3q + V3_4q
933755949	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933784540	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933813856	4	V3_1s + V3_2q + V3_3q + V3_4m
933830116	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933938998	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
933953806	4	V3_1s + V3_2q + V3_4m + V3_4q
933976923	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934030159	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934065676	3	V3_3q + V3_4m + V3_4q
934127154	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934324054	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934341407	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934362637	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934477855	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934566173	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934736387	4	V3_2q + V3_3q + V3_4m + V3_4q
934962092	3	V3_3q + V3_4m + V3_4q
934969530	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
934981930	4	V3_1s + V3_2q + V3_3q + V3_4q
935006217	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
935074620	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
935112323	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
935178395	4	V3_1s + V3_2q + V3_3q + V3_4m
935191085	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
935295885	4	V3_1s + V3_2q + V3_3q + V3_4m
935459745	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
935649361	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
935858294	3	V3_1s + V3_2q + V3_3q
935859823	3	V3_1s + V3_2q + V3_4m
935867628	3	V3_2q + V3_3q + V3_4m
935890891	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
936299141	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
936435580	4	V3_2q + V3_3q + V3_4m + V3_4q
936489697	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
936504206	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
936557084	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
936646273	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
936707093	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
937048973	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
937061227	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
937125113	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
937154720	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
937922715	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
938150393	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
938175474	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
938395646	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
938423434	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
938438601	3	V3_1s + V3_2q + V3_4m
938543324	4	V3_1s + V3_2q + V3_3q + V3_4m
938632367	3	V3_1s + V3_2q + V3_4m
938828832	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
938970020	4	V3_1s + V3_2q + V3_4m + V3_4q
938974247	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939134102	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939413488	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939427348	4	V3_1s + V3_2q + V3_4m + V3_4q
939428296	3	V3_1s + V3_2q + V3_4q
939525068	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939582968	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939732328	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939833182	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939862644	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
939902320	4	V3_1s + V3_2q + V3_3q + V3_4m
939983558	3	V3_3q + V3_4m + V3_4q
940117598	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940172807	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940267026	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940320041	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940416378	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940453355	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940538829	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940545755	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940588487	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940733834	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940750529	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940898283	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940943202	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
940968002	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941016132	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941057848	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941150539	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941237174	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941389301	4	V3_1s + V3_2q + V3_3q + V3_4m
941454203	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941625297	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941704494	4	V3_1s + V3_3q + V3_4m + V3_4q
941853632	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941864059	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941872155	3	V3_1s + V3_2q + V3_4m
941902121	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
941984973	3	V3_1s + V3_2q + V3_3q
942002761	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942009038	4	V3_1s + V3_2q + V3_4m + V3_4q
942502387	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942510551	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942565325	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942693088	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942851491	4	V3_2q + V3_3q + V3_4m + V3_4q
942875770	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942968025	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942984797	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
942989323	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943221159	3	V3_2q + V3_4m + V3_4q
943284891	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943296121	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943439717	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943485302	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943679940	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943757463	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943766797	3	V3_1s + V3_2q + V3_4m
943771759	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943774526	4	V3_1s + V3_2q + V3_3q + V3_4m
943855260	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943862989	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943988856	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
943996952	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944001836	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944050923	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944055662	4	V3_1s + V3_2q + V3_4m + V3_4q
944137046	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944186346	3	V3_1s + V3_3q + V3_4m
944188387	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944341316	4	V3_1s + V3_2q + V3_3q + V3_4m
944347149	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944476014	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944490309	3	V3_1s + V3_3q + V3_4m
944502555	3	V3_3q + V3_4m + V3_4q
944671821	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
944771727	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945121780	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945318176	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945329329	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945397152	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945509245	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945515299	4	V3_1s + V3_3q + V3_4m + V3_4q
945523395	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945537682	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945569339	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
945797085	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946019297	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946021116	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946071654	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946326608	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946454380	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946537804	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946686507	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946744483	3	V3_1s + V3_4m + V3_4q
946784739	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
946958378	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947003809	3	V3_3q + V3_4m + V3_4q
947158344	3	V3_1s + V3_2q + V3_4q
947172998	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947189335	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947228788	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947338618	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947466970	4	V3_2q + V3_3q + V3_4m + V3_4q
947471197	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947586791	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947610420	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947627628	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947732206	3	V3_1s + V3_2q + V3_4q
947790617	4	V3_1s + V3_2q + V3_4m + V3_4q
947792445	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947943914	3	V3_3q + V3_4m + V3_4q
947968637	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
947994307	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948044410	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948116460	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948162916	4	V3_1s + V3_2q + V3_4m + V3_4q
948164880	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948195367	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948237809	4	V3_1s + V3_2q + V3_4m + V3_4q
948327946	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948428809	4	V3_1s + V3_2q + V3_3q + V3_4q
948445291	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948472558	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948753404	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948957085	4	V3_1s + V3_2q + V3_3q + V3_4q
948984071	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
948989613	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
949029579	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
949080339	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
949154140	3	V3_3q + V3_4m + V3_4q
949173610	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
949299409	3	V3_2q + V3_3q + V3_4m
949555823	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
949807421	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
949844611	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
949967712	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950020291	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950045013	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950189267	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950221718	3	V3_3q + V3_4m + V3_4q
950290924	4	V3_1s + V3_3q + V3_4m + V3_4q
950403819	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950435100	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950539609	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950558789	3	V3_1s + V3_2q + V3_4q
950609686	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950636962	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
950915468	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951050678	3	V3_1s + V3_2q + V3_4m
951110115	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951124846	3	V3_1s + V3_2q + V3_4q
951292651	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951294402	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951323719	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951354641	3	V3_1s + V3_2q + V3_4m
951478032	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951529518	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951705710	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951814301	3	V3_2q + V3_3q + V3_4m
951814882	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951875779	3	V3_1s + V3_3q + V3_4m
951914865	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
951983781	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952009818	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952115489	3	V3_1s + V3_2q + V3_4m
952136420	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952170476	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952362637	4	V3_1s + V3_2q + V3_3q + V3_4q
952564935	4	V3_1s + V3_2q + V3_3q + V3_4m
952575294	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952660469	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952665644	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952694013	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952910905	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952930666	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
952983468	4	V3_1s + V3_2q + V3_3q + V3_4m
953202759	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
953333810	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
953810165	3	V3_1s + V3_2q + V3_4m
954059431	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954115145	4	V3_1s + V3_3q + V3_4m + V3_4q
954355948	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954367400	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954565325	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954626581	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954872346	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954928213	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954981014	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
954984806	4	V3_1s + V3_2q + V3_3q + V3_4m
955133721	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
955151954	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
955341783	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
955580469	3	V3_3q + V3_4m + V3_4q
955635533	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
955685047	3	V3_1s + V3_2q + V3_4q
956317329	4	V3_1s + V3_3q + V3_4m + V3_4q
956358968	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
956429635	4	V3_1s + V3_2q + V3_3q + V3_4m
956439481	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
956488781	4	V3_2q + V3_3q + V3_4m + V3_4q
956738841	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
956992634	4	V3_1s + V3_2q + V3_3q + V3_4m
957065341	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957212797	4	V3_1s + V3_2q + V3_3q + V3_4m
957234453	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957239850	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957388843	4	V3_2q + V3_3q + V3_4m + V3_4q
957423335	4	V3_1s + V3_2q + V3_3q + V3_4m
957440329	3	V3_1s + V3_2q + V3_4m
957444053	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957510124	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957524053	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957634676	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957809118	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957832679	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
957940023	3	V3_3q + V3_4m + V3_4q
957977367	3	V3_1s + V3_2q + V3_4q
958433526	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
958458752	3	V3_2q + V3_3q + V3_4q
958498940	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
958770666	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
958817045	4	V3_1s + V3_2q + V3_3q + V3_4m
958857882	3	V3_3q + V3_4m + V3_4q
959088626	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959140189	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959545220	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959552368	3	V3_2q + V3_3q + V3_4m
959567756	4	V3_1s + V3_2q + V3_4m + V3_4q
959594665	4	V3_1s + V3_2q + V3_3q + V3_4q
959601599	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959750729	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959781651	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959828252	3	V3_1s + V3_2q + V3_4m
959849106	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959904751	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959927578	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
959932463	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
960190627	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
960279526	3	V3_1s + V3_2q + V3_4m
960474821	4	V3_1s + V3_2q + V3_3q + V3_4m
960841355	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
960854993	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
960919024	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961097547	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961173098	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961307138	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961415362	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961427249	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961480196	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961492817	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961503244	4	V3_1s + V3_2q + V3_3q + V3_4q
961783869	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961799906	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
961821127	4	V3_1s + V3_2q + V3_3q + V3_4q
961875679	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962239660	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962510805	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962556236	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962571915	4	V3_1s + V3_3q + V3_4m + V3_4q
962799738	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962801122	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962880618	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962888125	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
962951062	4	V3_1s + V3_2q + V3_3q + V3_4q
962954786	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963080730	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963140747	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963282951	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963348152	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963361789	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963395188	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963429023	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963601064	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963650945	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963716069	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963763251	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963862286	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963874831	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
963978170	3	V3_3q + V3_4m + V3_4q
963982620	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
964275712	3	V3_3q + V3_4m + V3_4q
964284969	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
964317642	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
964356515	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
964706857	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
965120129	3	V3_3q + V3_4m + V3_4q
965189412	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
965211658	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
965319882	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
965476159	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
965807911	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
965812941	3	V3_1s + V3_2q + V3_4m
965903300	3	V3_3q + V3_4m + V3_4q
965916135	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
965975273	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
966037485	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
966043684	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
966069714	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
966106178	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
966181951	3	V3_1s + V3_4m + V3_4q
